------ITER 1------
EPOCH ::: 1
Training Net (12/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 4.0044 | Loss_v: 127.939
Training Net (13/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 4.0078 | Loss_v: 127.769
Training Net (14/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 4.0020 | Loss_v: 128.178
Training Net (15/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 4.0013 | Loss_v: 127.844
Training Net (16/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9883 | Loss_v: 127.946
Training Net (17/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9754 | Loss_v: 127.809
EPOCH ::: 12
Training Net (1/17) Data: 0.002s | Batch: 1.366s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.7827 | Loss_v: 133.073
Training Net (2/17) Data: 0.003s | Batch: 1.357s | Total: 0:00:02 | ETA: 0:00:22 | Loss_pi: 3.8565 | Loss_v: 130.910
Training Net (3/17) Data: 0.003s | Batch: 1.357s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.9522 | Loss_v: 129.814
Training Net (4/17) Data: 0.003s | Batch: 1.360s | Total: 0:00:05 | ETA: 0:00:19 | Loss_pi: 3.9368 | Loss_v: 129.409
Training Net (5/17) Data: 0.003s | Batch: 1.362s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.9170 | Loss_v: 129.052
Training Net (6/17) Data: 0.003s | Batch: 1.362s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8936 | Loss_v: 128.952
Training Net (7/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:09 | ETA: 0:00:15 | Loss_pi: 3.8993 | Loss_v: 128.622
Training Net (8/17) Data: 0.003s | Batch: 1.362s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.9090 | Loss_v: 128.418
Training Net (9/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9476 | Loss_v: 128.622
Training Net (10/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9509 | Loss_v: 128.865
Training Net (11/17) Data: 0.003s | Batch: 1.365s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9424 | Loss_v: 128.767
Training Net (12/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9549 | Loss_v: 128.552
Training Net (13/17) Data: 0.003s | Batch: 1.367s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9506 | Loss_v: 128.540
Training Net (14/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9544 | Loss_v: 128.466
Training Net (15/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9667 | Loss_v: 128.478
Training Net (16/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9667 | Loss_v: 128.443
Training Net (17/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9714 | Loss_v: 128.406
EPOCH ::: 13
Training Net (1/17) Data: 0.003s | Batch: 1.338s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.6492 | Loss_v: 127.986
Training Net (2/17) Data: 0.003s | Batch: 1.346s | Total: 0:00:02 | ETA: 0:00:22 | Loss_pi: 3.7912 | Loss_v: 128.132
Training Net (3/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.7569 | Loss_v: 128.037
Training Net (4/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.7536 | Loss_v: 128.059
Training Net (5/17) Data: 0.003s | Batch: 1.366s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.8153 | Loss_v: 127.861
Training Net (6/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8553 | Loss_v: 127.993
Training Net (7/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.8705 | Loss_v: 128.029
Training Net (8/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:11 | ETA: 0:00:14 | Loss_pi: 3.9034 | Loss_v: 127.854
Training Net (9/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9247 | Loss_v: 127.556
Training Net (10/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9098 | Loss_v: 127.737
Training Net (11/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9091 | Loss_v: 127.631
Training Net (12/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.8922 | Loss_v: 127.901
Training Net (13/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.8974 | Loss_v: 127.828
Training Net (14/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9041 | Loss_v: 127.754
Training Net (15/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.8916 | Loss_v: 127.795
Training Net (16/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:22 | ETA: 0:00:03 | Loss_pi: 3.9094 | Loss_v: 127.672
Training Net (17/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9133 | Loss_v: 127.713
EPOCH ::: 14
Training Net (1/17) Data: 0.003s | Batch: 1.408s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 4.1723 | Loss_v: 127.963
Training Net (2/17) Data: 0.003s | Batch: 1.426s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 4.1651 | Loss_v: 127.171
Training Net (3/17) Data: 0.003s | Batch: 1.390s | Total: 0:00:04 | ETA: 0:00:22 | Loss_pi: 3.9851 | Loss_v: 127.638
Training Net (4/17) Data: 0.003s | Batch: 1.396s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.8945 | Loss_v: 127.883
Training Net (5/17) Data: 0.003s | Batch: 1.394s | Total: 0:00:06 | ETA: 0:00:19 | Loss_pi: 3.9257 | Loss_v: 127.401
Training Net (6/17) Data: 0.003s | Batch: 1.382s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.9512 | Loss_v: 127.762
Training Net (7/17) Data: 0.003s | Batch: 1.393s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.9711 | Loss_v: 128.141
Training Net (8/17) Data: 0.003s | Batch: 1.382s | Total: 0:00:11 | ETA: 0:00:14 | Loss_pi: 3.9427 | Loss_v: 128.314
Training Net (9/17) Data: 0.003s | Batch: 1.383s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9406 | Loss_v: 128.269
Training Net (10/17) Data: 0.003s | Batch: 1.387s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 3.9369 | Loss_v: 128.217
Training Net (11/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9746 | Loss_v: 128.045
Training Net (12/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9768 | Loss_v: 127.993
Training Net (13/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9882 | Loss_v: 128.392
Training Net (14/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 4.0003 | Loss_v: 128.684
Training Net (15/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 4.0288 | Loss_v: 128.543
Training Net (16/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:22 | ETA: 0:00:03 | Loss_pi: 4.0689 | Loss_v: 128.376
Training Net (17/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 4.0949 | Loss_v: 128.350
EPOCH ::: 15
Training Net (1/17) Data: 0.003s | Batch: 1.422s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 4.3217 | Loss_v: 129.714
Training Net (2/17) Data: 0.003s | Batch: 1.359s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 4.3846 | Loss_v: 129.579
Training Net (3/17) Data: 0.003s | Batch: 1.366s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 4.3579 | Loss_v: 129.281
Training Net (4/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 4.3988 | Loss_v: 129.015
Training Net (5/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 4.4048 | Loss_v: 128.818
Training Net (6/17) Data: 0.003s | Batch: 1.383s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 4.3903 | Loss_v: 128.699
Training Net (7/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 4.3820 | Loss_v: 128.634
Training Net (8/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 4.3214 | Loss_v: 128.653
Training Net (9/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 4.2694 | Loss_v: 128.688
Training Net (10/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 4.2464 | Loss_v: 128.523
Training Net (11/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 4.2131 | Loss_v: 128.489
Training Net (12/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 4.1873 | Loss_v: 128.432
Training Net (13/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 4.1888 | Loss_v: 128.409
Training Net (14/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 4.2027 | Loss_v: 128.376
Training Net (15/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 4.1930 | Loss_v: 128.350
Training Net (16/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:22 | ETA: 0:00:03 | Loss_pi: 4.1689 | Loss_v: 128.330
Training Net (17/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 4.1570 | Loss_v: 128.324
EPOCH ::: 16
Training Net (1/17) Data: 0.003s | Batch: 1.326s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.8923 | Loss_v: 128.221
Training Net (2/17) Data: 0.003s | Batch: 1.360s | Total: 0:00:02 | ETA: 0:00:22 | Loss_pi: 3.9985 | Loss_v: 128.067
Training Net (3/17) Data: 0.003s | Batch: 1.363s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.8948 | Loss_v: 127.931
Training Net (4/17) Data: 0.003s | Batch: 1.358s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.9362 | Loss_v: 128.427
Training Net (5/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.8933 | Loss_v: 128.295
Training Net (6/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.9041 | Loss_v: 128.239
Training Net (7/17) Data: 0.003s | Batch: 1.366s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.9279 | Loss_v: 128.221
Training Net (8/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.9509 | Loss_v: 128.151
Training Net (9/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9633 | Loss_v: 128.088
Training Net (10/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9537 | Loss_v: 128.104
Training Net (11/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9514 | Loss_v: 128.375
Training Net (12/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9630 | Loss_v: 128.386
Training Net (13/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9613 | Loss_v: 128.336
Training Net (14/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9576 | Loss_v: 128.255
Training Net (15/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9457 | Loss_v: 128.218
Training Net (16/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9447 | Loss_v: 128.161
Training Net (17/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9372 | Loss_v: 128.107
EPOCH ::: 17
Training Net (1/17) Data: 0.002s | Batch: 1.383s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.8115 | Loss_v: 128.943
Training Net (2/17) Data: 0.003s | Batch: 1.407s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 3.9708 | Loss_v: 128.362
Training Net (3/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:04 | ETA: 0:00:22 | Loss_pi: 3.9140 | Loss_v: 128.820
Training Net (4/17) Data: 0.003s | Batch: 1.381s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.8764 | Loss_v: 127.815
Training Net (5/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.8863 | Loss_v: 127.859
Training Net (6/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8832 | Loss_v: 127.754
Training Net (7/17) Data: 0.003s | Batch: 1.379s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.8650 | Loss_v: 128.010
Training Net (8/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.8968 | Loss_v: 128.274
Training Net (9/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.8743 | Loss_v: 128.390
Training Net (10/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.8770 | Loss_v: 128.423
Training Net (11/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.8864 | Loss_v: 128.317
Training Net (12/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.8923 | Loss_v: 128.456
Training Net (13/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9002 | Loss_v: 128.611
Training Net (14/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9223 | Loss_v: 128.673
Training Net (15/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9338 | Loss_v: 128.564
Training Net (16/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9539 | Loss_v: 128.634
Training Net (17/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9751 | Loss_v: 128.621
EPOCH ::: 18
Training Net (1/17) Data: 0.003s | Batch: 1.428s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 4.3387 | Loss_v: 127.928
Training Net (2/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 4.3818 | Loss_v: 127.947
Training Net (3/17) Data: 0.003s | Batch: 1.391s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 4.3518 | Loss_v: 127.930
Training Net (4/17) Data: 0.003s | Batch: 1.383s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 4.3388 | Loss_v: 127.831
Training Net (5/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 4.2318 | Loss_v: 128.003
Training Net (6/17) Data: 0.003s | Batch: 1.387s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 4.1336 | Loss_v: 127.614
Training Net (7/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 4.1050 | Loss_v: 128.120
Training Net (8/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:11 | ETA: 0:00:14 | Loss_pi: 4.1280 | Loss_v: 128.845
Training Net (9/17) Data: 0.003s | Batch: 1.382s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 4.1085 | Loss_v: 128.971
Training Net (10/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 4.0812 | Loss_v: 128.886
Training Net (11/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 4.0698 | Loss_v: 128.702
Training Net (12/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 4.0666 | Loss_v: 128.818
Training Net (13/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 4.0843 | Loss_v: 128.937
Training Net (14/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 4.1084 | Loss_v: 129.061
Training Net (15/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 4.1454 | Loss_v: 129.215
Training Net (16/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 4.2005 | Loss_v: 129.142
Training Net (17/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 4.2623 | Loss_v: 129.083
EPOCH ::: 19
Training Net (1/17) Data: 0.002s | Batch: 1.306s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 5.4250 | Loss_v: 128.024
Training Net (2/17) Data: 0.003s | Batch: 1.354s | Total: 0:00:02 | ETA: 0:00:21 | Loss_pi: 5.4015 | Loss_v: 128.105
Training Net (3/17) Data: 0.003s | Batch: 1.358s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 5.2501 | Loss_v: 128.134
Training Net (4/17) Data: 0.003s | Batch: 1.362s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 5.0848 | Loss_v: 128.102
Training Net (5/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 4.9307 | Loss_v: 128.216
Training Net (6/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 4.7795 | Loss_v: 128.039
Training Net (7/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 4.6439 | Loss_v: 128.125
Training Net (8/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:11 | ETA: 0:00:14 | Loss_pi: 4.5525 | Loss_v: 128.180
Training Net (9/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 4.4803 | Loss_v: 128.337
Training Net (10/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 4.4499 | Loss_v: 128.518
Training Net (11/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 4.4071 | Loss_v: 128.473
Training Net (12/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 4.3780 | Loss_v: 128.445
Training Net (13/17) Data: 0.003s | Batch: 1.370s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 4.3516 | Loss_v: 128.442
Training Net (14/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 4.3062 | Loss_v: 128.301
Training Net (15/17) Data: 0.003s | Batch: 1.368s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 4.2918 | Loss_v: 128.275
Training Net (16/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 4.2524 | Loss_v: 128.327
Training Net (17/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 4.2441 | Loss_v: 128.366
EPOCH ::: 20
Training Net (1/17) Data: 0.002s | Batch: 1.415s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.8040 | Loss_v: 130.282
Training Net (2/17) Data: 0.003s | Batch: 1.398s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 3.6742 | Loss_v: 129.712
Training Net (3/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.7475 | Loss_v: 129.148
Training Net (4/17) Data: 0.003s | Batch: 1.388s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.8501 | Loss_v: 128.669
Training Net (5/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:06 | ETA: 0:00:19 | Loss_pi: 3.8672 | Loss_v: 128.738
Training Net (6/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8358 | Loss_v: 129.085
Training Net (7/17) Data: 0.003s | Batch: 1.380s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.8543 | Loss_v: 128.793
Training Net (8/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.8613 | Loss_v: 128.691
Training Net (9/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.8548 | Loss_v: 128.793
Training Net (10/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:13 | ETA: 0:00:12 | Loss_pi: 3.8166 | Loss_v: 128.607
Training Net (11/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.8348 | Loss_v: 128.487
Training Net (12/17) Data: 0.003s | Batch: 1.378s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.8402 | Loss_v: 128.391
Training Net (13/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.8492 | Loss_v: 128.363
Training Net (14/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.8669 | Loss_v: 128.376
Training Net (15/17) Data: 0.003s | Batch: 1.377s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.8627 | Loss_v: 128.379
Training Net (16/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.8778 | Loss_v: 128.406
Training Net (17/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.8841 | Loss_v: 128.377
EPOCH ::: 21
Training Net (1/17) Data: 0.003s | Batch: 1.406s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 4.0850 | Loss_v: 127.962
Training Net (2/17) Data: 0.003s | Batch: 1.362s | Total: 0:00:02 | ETA: 0:00:23 | Loss_pi: 3.9869 | Loss_v: 128.005
Training Net (3/17) Data: 0.003s | Batch: 1.381s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 4.0596 | Loss_v: 127.820
Training Net (4/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 4.0585 | Loss_v: 127.977
Training Net (5/17) Data: 0.003s | Batch: 1.366s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 4.0271 | Loss_v: 128.473
Training Net (6/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.9894 | Loss_v: 128.285
Training Net (7/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:09 | ETA: 0:00:16 | Loss_pi: 3.9842 | Loss_v: 128.153
Training Net (8/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:10 | ETA: 0:00:14 | Loss_pi: 3.9772 | Loss_v: 128.315
Training Net (9/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:12 | ETA: 0:00:13 | Loss_pi: 3.9609 | Loss_v: 128.169
Training Net (10/17) Data: 0.003s | Batch: 1.369s | Total: 0:00:13 | ETA: 0:00:11 | Loss_pi: 3.9702 | Loss_v: 128.111
Training Net (11/17) Data: 0.003s | Batch: 1.375s | Total: 0:00:15 | ETA: 0:00:10 | Loss_pi: 3.9684 | Loss_v: 128.011
Training Net (12/17) Data: 0.003s | Batch: 1.373s | Total: 0:00:16 | ETA: 0:00:09 | Loss_pi: 3.9770 | Loss_v: 127.977
Training Net (13/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:17 | ETA: 0:00:07 | Loss_pi: 3.9847 | Loss_v: 128.027
Training Net (14/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:19 | ETA: 0:00:06 | Loss_pi: 3.9747 | Loss_v: 128.119
Training Net (15/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:20 | ETA: 0:00:05 | Loss_pi: 3.9627 | Loss_v: 128.179
Training Net (16/17) Data: 0.003s | Batch: 1.372s | Total: 0:00:21 | ETA: 0:00:03 | Loss_pi: 3.9411 | Loss_v: 128.198
Training Net (17/17) Data: 0.003s | Batch: 1.376s | Total: 0:00:23 | ETA: 0:00:02 | Loss_pi: 3.9501 | Loss_v: 128.187
EPOCH ::: 22
Training Net (1/17) Data: 0.002s | Batch: 1.356s | Total: 0:00:01 | ETA: 0:00:00 | Loss_pi: 3.7300 | Loss_v: 127.743
Training Net (2/17) Data: 0.003s | Batch: 1.388s | Total: 0:00:02 | ETA: 0:00:22 | Loss_pi: 3.8816 | Loss_v: 128.299
Training Net (3/17) Data: 0.003s | Batch: 1.360s | Total: 0:00:04 | ETA: 0:00:21 | Loss_pi: 3.8516 | Loss_v: 128.433
Training Net (4/17) Data: 0.003s | Batch: 1.371s | Total: 0:00:05 | ETA: 0:00:20 | Loss_pi: 3.8434 | Loss_v: 128.689
Training Net (5/17) Data: 0.003s | Batch: 1.387s | Total: 0:00:06 | ETA: 0:00:18 | Loss_pi: 3.8551 | Loss_v: 128.619
Training Net (6/17) Data: 0.003s | Batch: 1.374s | Total: 0:00:08 | ETA: 0:00:17 | Loss_pi: 3.8575 | Loss_v: 128.413
